gid,osm_id,source,x1,y1,target,x2,y2,length_m
173728,203279844,119459,113.5680971,23.5304956,151907,113.5723178,23.5260359,656.513641611111
173729,203279844,151907,113.5723178,23.5260359,122386,113.5731332,23.5252304,122.034060715695
173730,203279845,145683,113.4799053,23.4851638,134431,113.476517,23.4831124,414.412996996753
173731,203279847,136389,113.4766765,23.4830928,143600,113.4799711,23.4850912,403.197261148457
173733,203279850,127742,113.6026149,23.5340996,142581,113.6037646,23.5369213,333.832028199315
173734,203279850,142581,113.6037646,23.5369213,158767,113.6034133,23.5459615,1020.33027655269
173735,203279850,158767,113.6034133,23.5459615,143065,113.6036583,23.5511569,586.950545034699
173736,203279850,143065,113.6036583,23.5511569,161609,113.6038528,23.5514074,34.1499765124592
173737,203279850,161609,113.6038528,23.5514074,155354,113.6131621,23.5626458,1595.19151088039
173738,203279850,155354,113.6131621,23.5626458,132712,113.6139111,23.5680688,640.391734945314
173742,203279850,113022,113.623662,23.6043238,169480,113.6237971,23.6049095,66.3170058190361
173743,203279850,169480,113.6237971,23.6049095,123960,113.633402,23.62285,2329.51322258158
173744,203279850,123960,113.633402,23.62285,101493,113.6399277,23.624568,700.354742731012
173745,203279850,101493,113.6399277,23.624568,132396,113.6406419,23.6247959,77.3018968318827
173746,203279850,132396,113.6406419,23.6247959,172561,113.6449227,23.6278522,554.95296467987
173747,203279850,172561,113.6449227,23.6278522,139593,113.6474572,23.6299749,352.122146267841
173748,203279850,139593,113.6474572,23.6299749,115155,113.6542951,23.6345026,860.918478641918
173749,203279850,115155,113.6542951,23.6345026,143556,113.6543894,23.6345838,13.1704701730601
173750,203279851,173047,113.5469886,23.524443,160116,113.5553559,23.5278663,935.546442561237
173751,203279852,169425,113.555305,23.5279484,124195,113.5469576,23.5245543,932.502846004668
173752,203280552,142357,113.4190198,23.3843066,99985,113.4190451,23.3844581,16.9767147429928
173753,203280555,175609,113.4189012,23.3843343,160125,113.4188713,23.3841853,16.782376277438
173755,203280557,111300,113.3625881,23.2845249,160053,113.3613741,23.2814536,369.475946242496
173774,203280561,120180,113.5807608,23.5203752,117450,113.5898978,23.5191686,945.305201975474
173775,203280561,117450,113.5898978,23.5191686,138677,113.608062,23.5066229,2401.56319872963
173776,203280564,99026,113.4167548,23.3776378,166910,113.4167307,23.3780715,48.0951336121258
173777,203280565,176615,113.3627761,23.2925318,103648,113.3726379,23.3112966,2369.33424191389
173778,203280566,165575,113.4166181,23.3775519,123349,113.4157923,23.3712379,708.178571795171
173779,203280568,166910,113.4167307,23.3780715,177838,113.4166156,23.3790458,108.542803889297
173780,203280568,177838,113.4166156,23.3790458,113641,113.4160568,23.383342,479.232477365556
173781,203280569,170204,113.362633,23.2925186,111300,113.3625881,23.2845249,888.250334065854
173782,203281916,161458,113.2596129,23.2478303,141357,113.2593928,23.2468585,109.956069453966
173783,203283590,132062,112.6454618,23.3855928,99449,112.645668,23.3860198,53.6133686653821
173784,203283577,176810,112.6490038,23.3844812,145984,112.6532128,23.3836156,441.686457034512
173785,203283580,103672,112.6454062,23.3846991,117821,112.6475392,23.3846387,218.297068129976
173786,203283582,154443,112.6472672,23.3848193,173890,112.6453827,23.3848483,192.759263262022
173787,203283583,173890,112.6453827,23.3848483,181568,112.6326728,23.3842231,1304.63083583979
173788,203283585,101974,112.6478463,23.3863787,180870,112.647565,23.3848633,274.523663184698
173789,203283587,123081,112.6497419,23.3830581,145984,112.6532128,23.3836156,385.495339029041
173790,203283588,155965,112.6497959,23.3830952,176810,112.6490038,23.3844812,411.010850486576
173792,203283599,121832,112.873859,23.1749284,114020,112.8737632,23.1748105,16.330988142765
173798,203283603,176916,112.6490725,23.3854559,123081,112.6497419,23.3830581,277.798091022443
173799,203283604,121871,112.649131,23.3854828,155965,112.6497959,23.3830952,276.796941033583
173800,203283607,178863,112.6481097,23.386447,121871,112.649131,23.3854828,157.27098273837
173804,203310273,102945,113.3912869,22.0319127,181294,113.3910877,22.0320559,25.9684532744289
173887,203333251,159024,116.4904732,25.4736251,137164,116.4935375,25.4715071,388.089261680244
173888,203333254,144831,116.4838574,25.4809186,159024,116.4904732,25.4736251,1052.73514714144
173889,203333256,152633,116.4068738,25.0870772,116269,116.4062189,25.0859497,141.294646845661
173890,203333256,116269,116.4062189,25.0859497,107713,116.4019251,25.0815784,656.619283021116
173894,203333256,107713,116.4019251,25.0815784,140055,116.2461387,25.0566967,16929.5161252656
173951,203423399,114709,113.8808361,22.578316,107212,113.8810694,22.577926,49.4046388546093
174003,203424872,166968,113.8748527,22.5844737,162768,113.8750425,22.5841,45.7546658769691
174032,203426416,152691,113.1714403,22.975248,100800,113.1722399,22.9782351,340.811972210231
174050,203428279,140474,113.1712525,22.9724636,150769,113.1711208,22.9740817,192.360105683593
174051,203428279,150769,113.1711208,22.9740817,152691,113.1714403,22.975248,133.269274780629
174116,203438858,124442,113.0216248,22.8511414,157253,113.0212999,22.8465222,512.70589063727
174117,203438858,157253,113.0212999,22.8465222,168082,113.021057,22.8428652,405.82428377261
174118,203438858,168082,113.021057,22.8428652,172875,113.0207838,22.8374903,595.946527471587
174122,203438860,164077,113.0244322,22.8599991,136512,113.0249636,22.8613771,162.056405158433
174123,203438860,136512,113.0249636,22.8613771,120608,113.0266121,22.8659851,537.626847510912
174124,203438860,120608,113.0266121,22.8659851,134982,113.0266016,22.8937221,3127.63472476955
174127,203438864,173448,113.0218382,22.851117,164077,113.0244322,22.8599991,1021.67249063125
174129,203440066,157138,113.0199813,22.8171425,113175,113.0207762,22.8016804,1714.23756159781
174136,203440070,137566,113.0200826,22.8171425,117595,113.0187634,22.8291643,1344.49414721861
174137,203440071,106704,113.0208461,22.8016699,137566,113.0200826,22.8171425,1715.24868370421
174168,203441473,122605,112.9982369,22.7711497,146671,112.9980011,22.7707113,54.2528330352531
174169,203441474,135063,112.998176,22.7706319,171154,112.9983984,22.7710654,53.1622463425261
174170,203441475,146671,112.9980011,22.7707113,160122,112.9924391,22.7592498,1393.53625507485
174171,203441475,160122,112.9924391,22.7592498,153363,112.9901053,22.7438964,1724.8180386418
174172,203441475,153363,112.9901053,22.7438964,111177,112.9886434,22.7401178,444.590172552848
174173,203441475,111177,112.9886434,22.7401178,111651,112.9879194,22.7383537,209.03353210449
174174,203441476,171154,112.9983984,22.7710654,115839,113.0127839,22.785525,2185.70330034815
174175,203441476,115839,113.0127839,22.785525,126912,113.0158531,22.7889317,491.576840875001
174176,203441476,126912,113.0158531,22.7889317,125891,113.019579,22.7932047,608.62622170239
174212,203503344,163908,112.4482812,23.4999024,127246,112.4493055,23.4992168,129.27320855689
174213,203503345,107342,112.446549,23.5011503,163908,112.4482812,23.4999024,224.50943100412
174214,203503346,130120,112.4493914,23.4993498,150074,112.4484372,23.4999826,120.044756359916
174215,203503347,132491,112.4387597,23.5117672,147032,112.4387771,23.5112989,51.8952326330951
174216,203503348,160611,112.1748491,23.8680406,176235,112.1752321,23.8675751,64.652613713872
174217,203503349,179343,112.438953,23.5113222,145940,112.4389342,23.5117924,52.1106097348972
174218,203503350,150074,112.4484372,23.4999826,169320,112.4466252,23.5012813,234.396835998802
174219,203503352,145940,112.4389342,23.5117924,176293,112.4157465,23.5421534,4275.29277178337
174220,203503353,127246,112.4493055,23.4992168,117306,112.4513302,23.4981724,237.555563023229
174221,203503354,139876,112.4557497,23.4970531,117005,112.4542292,23.497348,158.784172742463
174222,203503355,111905,112.4513748,23.4982937,130120,112.4493914,23.4993498,234.015675565754
174223,203503356,176235,112.1752321,23.8675751,143374,112.1782953,23.8636972,531.268642627934
174224,203503356,143374,112.1782953,23.8636972,168978,112.183964,23.8558313,1045.20117158416
174225,203503357,166352,112.4541803,23.4972111,114090,112.4557568,23.496911,164.486784704847
174226,203503358,137730,112.4621952,23.4975973,176932,112.5122904,23.4465005,8188.74050507353
174227,203503359,117306,112.4513302,23.4981724,166352,112.4541803,23.4972111,310.451756331961
174228,203503360,117005,112.4542292,23.497348,111905,112.4513748,23.4982937,310.086979272825
174229,203503362,119054,112.1749704,23.8681439,128849,112.1736074,23.8694737,202.39983587666
174230,203503362,128849,112.1736074,23.8694737,108396,112.1698721,23.8719084,466.714855295775
174231,203503364,147032,112.4387771,23.5112989,120792,112.4391081,23.5092763,226.873199073819
174232,203503364,120792,112.4391081,23.5092763,180849,112.4400879,23.5069749,274.400137059991
174233,203503365,129484,112.4621577,23.4977298,139876,112.4557497,23.4970531,665.17642919039
174234,203503366,114090,112.4557568,23.496911,137730,112.4621952,23.4975973,667.70853779647
174235,203503367,180849,112.4400879,23.5069749,107342,112.446549,23.5011503,929.839766321981
174236,203503368,169320,112.4466252,23.5012813,176931,112.4402185,23.5070232,919.415570179591
174237,203503369,176931,112.4402185,23.5070232,152489,112.4396458,23.5081886,141.742019709089
174238,203503369,152489,112.4396458,23.5081886,119798,112.4389552,23.5110178,322.315617749322
174239,203503369,119798,112.4389552,23.5110178,179343,112.438953,23.5113222,33.713418498329
174283,203561265,173974,117.0704763,24.9863037,151564,117.0712072,24.9854737,118.246159834171
174296,203561272,142360,117.1110628,24.9587877,179131,117.1112683,24.9533928,600.199554566365
174298,203561246,100388,116.8545095,24.8077957,107931,116.8580827,24.8069465,374.895476348993
174299,203561247,109832,116.8580963,24.8070329,163118,116.8545666,24.8078697,370.291960820301
174300,203561249,109734,117.1106441,24.9652983,144887,117.1103311,24.9654653,36.6219332383934
174301,203561250,129241,117.0735858,24.9867621,181314,117.0735086,24.9867621,7.79418178032785
174302,203561251,181298,117.0729054,24.9846157,142002,117.0794014,24.9830906,677.266210242853
174303,203561252,113834,117.0772996,24.9866785,129241,117.0735858,24.9867621,375.063074669657
174304,203561253,110978,117.0673849,25.0063262,105971,117.0672551,25.0067805,52.0019284024767
174305,203561254,142080,117.1059976,24.9676366,162584,117.0975483,24.9719145,975.934661700688
174306,203561255,165435,117.1101349,24.9651631,122571,117.1104584,24.9649764,38.6628708082542
174307,203561256,158688,117.0970331,24.9717613,142590,117.1062684,24.9670735,1067.36695824634
174308,203561257,166288,117.0791437,24.9866435,113834,117.0772996,24.9866785,186.22251837097
174309,203561259,100487,117.1471689,24.9219515,120424,117.1220119,24.9281589,2632.52566702706
174310,203561261,169187,117.0806468,24.9866105,166288,117.0791437,24.9866435,151.798521340332
174311,203561262,170060,117.0673004,25.0062226,173974,117.0704763,24.9863037,2312.06850750953
174312,203561263,142002,117.0794014,24.9830906,158688,117.0970331,24.9717613,2322.15565626909
174313,203561264,109775,117.0718962,24.986799,110978,117.0673849,25.0063262,2398.24935434734
174314,203561266,113692,117.1065882,24.967357,142080,117.1059976,24.9676366,67.1997788378857
174316,203561272,122571,117.1104584,24.9649764,163942,117.111946,24.9619889,382.612716618115
174317,203561272,163942,117.111946,24.9619889,142360,117.1110628,24.9587877,365.910390767793
174318,203561273,120424,117.1220119,24.9281589,138934,117.1114932,24.9521859,2976.26846043432
174319,203561273,138934,117.1114932,24.9521859,125777,117.1111566,24.9587664,732.259413751314
174320,203561273,125777,117.1111566,24.9587664,158272,117.1109433,24.9651,750.454033168286
174321,203561273,158272,117.1109433,24.9651,109734,117.1106441,24.9652983,37.3540309729443
174323,203561278,138934,117.1114932,24.9521859,139787,117.1113704,24.9551167,325.246978822861
174324,203561278,139787,117.1113704,24.9551167,117139,117.1112081,24.9568061,187.860403848046
174325,203561278,117139,117.1112081,24.9568061,125777,117.1111566,24.9587664,218.865088955389
174326,203561292,130714,117.1099944,24.9625909,163942,117.111946,24.9619889,546.219343665212
174329,203561291,115829,117.1078326,24.9663219,134046,117.109886,24.9625814,503.169587023651
174330,203561303,131765,116.863571,24.8084154,171373,116.8641965,24.8073392,134.94724419295
174331,203561304,119901,116.8862659,24.942127,180271,116.886218,24.9414742,72.4736218608182
174332,203561310,120080,116.8867367,24.9439515,119901,116.8862659,24.942127,208.552934772368
174333,203561311,122170,116.8865483,24.9420577,144551,116.8869051,24.9438108,198.141761910699
174334,203561312,122518,116.8642817,24.8073714,123458,116.8635366,24.8086722,162.640859129881
174335,203561313,149292,116.8723054,24.9099958,109216,116.8745776,24.9108227,248.400056918217
174336,203561308,109216,116.8745776,24.9108227,143854,116.8856307,24.9333071,2827.07772350464
174337,203561315,143765,116.867852,24.7708687,148962,116.8674535,24.7736465,310.968976881283
174338,203561316,178608,116.8690746,24.7935355,141143,116.8678346,24.7970927,413.919428724917
174339,203561317,176975,116.8677294,24.7970953,146273,116.8689775,24.7935109,416.982767687244
174340,203561318,159304,116.8676041,24.7703126,99320,116.8839253,24.7364854,4210.99565884648
174344,203561280,166576,116.8591894,24.8068281,181447,116.8658009,24.8040414,860.174811270776
174345,203561305,123458,116.8635366,24.8086722,169210,116.8587699,24.8125159,649.134522166801
174346,203561305,169210,116.8587699,24.8125159,106850,116.8510948,24.8225202,1364.80509944245
174347,203561306,167441,116.867097,24.7790367,178608,116.8690746,24.7935355,1639.73438412282
174348,203561307,146273,116.8689775,24.7935109,158769,116.8667944,24.779015,1642.86504590548
174349,203561314,115572,116.8744866,24.9108918,171634,116.8722648,24.9101094,241.781188019844
174350,203691069,162855,112.8800364,24.0729869,156326,112.8848754,24.0675911,774.169567636706
174352,203561282,123066,116.8587198,24.8124214,124612,116.859188,24.8069439,1026.11201670026
174353,203561282,124612,116.859188,24.8069439,109832,116.8580963,24.8070329,110.818139758277
174354,203561283,130714,117.1099944,24.9625909,113692,117.1065882,24.967357,902.989724386937
174355,203561284,158272,117.1109433,24.9651,147372,117.1106673,24.9653189,36.9419749949025
174356,203561285,147372,117.1106673,24.9653189,109849,117.1103606,24.9654958,36.6487812802949
174357,203561286,149763,116.8644199,24.8073981,160367,116.8637854,24.8086182,149.603286190004
174358,203561287,109849,117.1103606,24.9654958,134046,117.109886,24.9625814,700.768603347564
174359,203561288,160367,116.8637854,24.8086182,124612,116.859188,24.8069439,900.329399634436
174360,203561289,107931,116.8580827,24.8069465,166576,116.8591894,24.8068281,112.661440738611
174362,203561289,166576,116.8591894,24.8068281,169210,116.8587699,24.8125159,1409.9585650569
174363,203561290,158564,116.865916,24.8040662,149763,116.8644199,24.8073981,398.877022017966
174365,203561294,139787,117.1113704,24.9551167,117139,117.1112081,24.9568061,194.576076971053
174366,203561295,141143,116.8678346,24.7970927,158564,116.865916,24.8040662,804.916063757379
174367,203561295,158564,116.865916,24.8040662,122518,116.8642817,24.8073714,401.684300812652
174368,203561296,171373,116.8641965,24.8073392,181447,116.8658009,24.8040414,399.715959681767
174369,203561296,181447,116.8658009,24.8040414,176975,116.8677294,24.7970953,801.825752604079
174370,203561297,156991,116.909648,24.9795251,136398,116.8972974,24.9737904,1423.12090756357
174371,203561297,136398,116.8972974,24.9737904,130226,116.8961874,24.973137,133.417794137602
174372,203561298,148962,116.8674535,24.7736465,167441,116.867097,24.7790367,598.157661958401
174373,203561299,145285,116.9124001,24.9797221,156991,116.909648,24.9795251,278.726117185727
174374,203561300,166974,116.9096665,24.9794138,103304,116.9124199,24.9796109,278.858087602526
174375,203561301,171634,116.8722648,24.9101094,163406,116.8699705,24.9093418,247.37098577887
174376,203561301,163406,116.8699705,24.9093418,108256,116.8634571,24.9039683,900.5047072929
174377,203561301,108256,116.8634571,24.9039683,159897,116.8444124,24.8920465,2375.04681874195
174378,203561302,158769,116.8667944,24.779015,110163,116.8671238,24.773752,583.93124766518
174379,203561319,110163,116.8671238,24.773752,159304,116.8676041,24.7703126,385.116420534892
174380,203561320,103304,116.9124199,24.9796109,166118,116.9239474,24.98879,1607.47439914461
174382,203621518,163406,116.8699705,24.9093418,108256,116.8634571,24.9039683,912.126937012787
174384,203621555,155863,116.8447104,24.8919363,119364,116.8653116,24.9061005,2669.15219011509
174385,203621555,119364,116.8653116,24.9061005,124852,116.8707379,24.9094673,670.476321987395
174386,203621555,124852,116.8707379,24.9094673,149292,116.8723054,24.9099958,169.775129576311
174387,203621556,159897,116.8444124,24.8920465,157115,116.8434303,24.869352,2549.9458574838
174415,203691065,173631,112.9230467,23.9273113,118836,112.9216307,23.9352778,894.454347499347
174416,203691065,118836,112.9216307,23.9352778,157557,112.920822,23.939318,454.991783395718
174417,203691065,157557,112.920822,23.939318,153117,112.9139834,23.9577192,2182.66085913188
174418,203691066,114018,112.8428452,24.0799429,130706,112.8442,24.080647,178.175720810128
174419,203691067,177476,112.8467182,24.0798261,182264,112.8426981,24.0799321,482.106363056104
174420,203691068,169539,112.8573154,24.0796769,162855,112.8800364,24.0729869,2461.78914903222
174421,203691070,121950,112.9233839,23.9209802,152774,112.9233614,23.9215148,59.2550346466157
174422,203691071,154555,112.8854113,24.0675815,174135,112.88038,24.0731897,804.761284147954
174423,203691072,108158,112.8574342,24.0797827,123106,112.8569643,24.0798472,48.3147096488325
174424,203691073,123106,112.8569643,24.0798472,177476,112.8467182,24.0798261,1043.55038259674
174425,203691073,177476,112.8467182,24.0798261,99091,112.8431,24.0796368,368.52800902747
174426,203691073,99091,112.8431,24.0796368,143494,112.788879,24.098469,6131.76395449039
174427,203691073,143494,112.788879,24.098469,121242,112.7828457,24.1047481,929.37007317858
174428,203691073,121242,112.7828457,24.1047481,110626,112.773552,24.131102,3077.55621288991
174429,203691074,109705,112.9232484,23.9215295,148540,112.9232662,23.9209655,62.4932782146406
174430,203776319,178965,117.165848,24.9141066,180640,117.1711608,24.9106119,688.339038978966
174431,203691075,174135,112.88038,24.0731897,108158,112.8574342,24.0797827,2487.41221173135
174432,203691076,172693,112.8567334,24.0797338,169539,112.8573154,24.0796769,59.517607478145
174433,203691078,135233,112.8403985,24.0793726,153199,112.8424697,24.0783174,268.135184645261
174434,203691078,153199,112.8424697,24.0783174,150018,112.8419266,24.074562,420.513007688342
174435,203691079,151119,112.7700733,24.1362831,147561,112.7730166,24.1317445,585.47644375909
174436,203691080,137559,112.7734028,24.1310298,125034,112.782463,24.1050883,3025.51897467644
174437,203691080,125034,112.782463,24.1050883,164780,112.7887865,24.098418,982.960536891506
174438,203691080,164780,112.7887865,24.098418,135233,112.8403985,24.0793726,5876.29484766479
174439,203691080,135233,112.8403985,24.0793726,136021,112.8447064,24.0796038,438.850314656239
174440,203691080,136021,112.8447064,24.0796038,172693,112.8567334,24.0797338,1225.01177632543
174441,203691081,148540,112.9232662,23.9209655,138588,112.9234312,23.9175313,380.757089343924
174442,203692868,164358,116.2164084,25.0351743,176090,116.2161993,25.034523,75.184353845853
174443,203692869,114068,116.2163675,25.0345253,162463,116.2163907,25.0346082,9.47690300375153
174444,203691081,138588,112.9234312,23.9175313,163519,112.9094445,23.8522955,7443.15046711528
174445,203691082,115390,112.9230326,23.9256255,161973,112.9215769,23.9214387,535.351514964348
174446,203691083,151352,112.9235746,23.9169014,161973,112.9215769,23.9214387,797.952740920818
174447,203691083,161973,112.9215769,23.9214387,122674,112.9173538,23.9202623,455.224138573773
174448,203691083,122674,112.9173538,23.9202623,133856,112.9169794,23.9200664,43.8617887275989
174449,203691083,133856,112.9169794,23.9200664,175295,112.9166536,23.9197965,45.2755715739063
174450,203691084,129353,112.8427511,24.0792303,114018,112.8428452,24.0799429,79.5050694612982
174451,203691085,156326,112.8848754,24.0675911,111898,112.8823993,24.058758,1158.91389250648
174452,203691086,147561,112.7730166,24.1317445,137559,112.7734028,24.1310298,88.3596180072567
174453,203692878,129180,116.215766,25.0318032,145263,116.2139501,25.0279049,679.14631412062
174454,203776320,132637,117.1712365,24.9106682,177861,117.1658767,24.9142105,695.434500532531
174455,203692867,124389,116.2461668,25.0563261,112463,116.3988217,25.0799103,16561.8172807914
174456,203692867,112463,116.3988217,25.0799103,133332,116.4050212,25.0840279,783.116852768782
174457,203692867,133332,116.4050212,25.0840279,177240,116.4070152,25.0870684,394.079574011475
174458,203692868,176444,116.2412273,25.0560129,150797,116.2193089,25.0403054,3034.68341553795
174459,203692868,150797,116.2193089,25.0403054,164358,116.2164084,25.0351743,641.756259947444
174460,203692869,162463,116.2163907,25.0346082,113402,116.2201575,25.0412614,833.190380777503
174461,203692869,113402,116.2201575,25.0412614,157732,116.2412207,25.0556833,2884.00891830187
174462,203692870,166176,116.4253946,25.1581434,169740,116.4164634,25.134551,2802.0027161698
174463,203692871,176090,116.2161993,25.034523,108211,116.2160011,25.0336983,93.5190570965889
174464,203692872,140055,116.2461387,25.0566967,176444,116.2412273,25.0560129,501.335258414513
174465,203692873,103509,116.2161833,25.0337353,114068,116.2163675,25.0345253,89.463708049403
174466,203692874,157732,116.2412207,25.0556833,124389,116.2461668,25.0563261,504.136602771094
174467,203692875,104963,116.4257394,25.1581379,176063,116.4278201,25.162193,496.076223636258
174468,203692876,108211,116.2160011,25.0336983,129180,116.215766,25.0318032,211.477261680862
174469,203692876,129180,116.215766,25.0318032,132700,116.2187414,25.0216547,1172.82031105559
174470,203692876,132700,116.2187414,25.0216547,104221,116.2220021,24.9614347,6879.43109666879
174471,203776317,180640,117.1711608,24.9106119,126287,117.1724433,24.9091504,207.3541147637
174472,203692879,169608,116.2169186,25.0273357,177182,116.2159325,25.0318133,643.291932577185
174473,203692883,154239,116.2188294,25.021698,139494,116.2168976,25.0273923,1084.80148755705
174474,203692884,175346,116.2160599,25.0271441,145263,116.2139501,25.0279049,256.620220636805
174475,203692884,145263,116.2139501,25.0279049,134511,116.2145794,25.0335959,684.526738070125
174476,203692884,134511,116.2145794,25.0335959,149980,116.2144741,25.0339717,42.963701718857
174479,203692887,154662,116.2143965,25.0339694,98951,116.2145118,25.0335565,47.1953385630708
174481,203692887,98951,116.2145118,25.0335565,139159,116.2149027,25.0269959,826.654511861551
174482,203692887,139159,116.2149027,25.0269959,132700,116.2187414,25.0216547,738.729151110593
174494,203692889,139494,116.2168976,25.0273923,175346,116.2160599,25.0271441,88.9974708929393
174495,203692890,179197,116.2160631,25.0270931,169608,116.2169186,25.0273357,90.5303885452419
174496,203692891,147247,116.2140161,25.0339577,98951,116.2145118,25.0335565,69.34758905756
174497,203692892,139159,116.2149027,25.0269959,179197,116.2160631,25.0270931,118.297575772702
174498,203692893,134511,116.2145794,25.0335959,163404,116.2149725,25.0339871,65.0564871041801
174499,203776318,174163,117.1725158,24.9092149,132637,117.1712365,24.9106682,206.443142119495
174509,203776313,126287,117.1724433,24.9091504,164173,117.1916486,24.9040452,3117.6566122779
174510,203776314,120231,117.1624196,24.9144656,100487,117.1471689,24.9219515,1821.71003421289
174511,203776315,139970,117.1624206,24.9143588,178965,117.165848,24.9141066,347.361362857024
174512,203776316,177861,117.1658767,24.9142105,120231,117.1624196,24.9144656,350.377488343283
174513,203776334,128072,116.9263558,24.9908255,176035,116.9451058,25.0225906,4680.10987545177
174514,203776334,176035,116.9451058,25.0225906,134772,116.950489,25.0262261,683.886293040242
174515,203776335,150891,116.9262695,24.9908839,160241,116.9238949,24.9888758,329.588169683075
174516,203776336,166118,116.9239474,24.98879,128072,116.9263558,24.9908255,334.185013236677
174517,203801205,163519,112.9094445,23.8522955,153699,112.9080725,23.8492375,366.856627526786
174553,203850440,134817,117.2244226,24.8683344,158979,117.2206121,24.8692685,398.773768269836
174554,203850359,104183,117.2243946,24.8682325,141847,117.2335596,24.864834,1007.61306980615
174555,203850362,155675,117.2333745,24.8653932,134817,117.2244226,24.8683344,966.981491275476
174556,203850367,177569,117.2177315,24.8706482,129978,117.2174112,24.8709184,44.0853074828086
174557,203850370,120085,117.273637,24.8294934,141450,117.2733831,24.8300997,71.8974276277129
174558,203850375,109635,117.2732339,24.8300248,111709,117.2734493,24.8294064,71.8779042373437
174559,203850377,143647,117.2775601,24.8234139,153084,117.2856847,24.8155905,1194.00541373641
174560,203850379,164671,117.2709827,24.8341615,153461,117.269183,24.8360172,274.497784807115
174561,203850382,178923,117.2690743,24.835897,134093,117.2708541,24.8340783,270.098277107944
174562,203850385,174233,117.2402717,24.8620929,155675,117.2333745,24.8653932,787.089439437738
174563,203850387,145979,117.1998287,24.9009225,182268,117.1935515,24.9038552,712.546485760164
174564,203850390,141450,117.2733831,24.8300997,118046,117.2723026,24.8321538,252.391768873848
174565,203850393,144813,117.2721648,24.8320948,109635,117.2732339,24.8300248,253.487259447184
174566,203850396,179895,117.2743761,24.8281399,120085,117.273637,24.8294934,167.513201863798
174567,203850397,141847,117.2335596,24.864834,125822,117.2416425,24.8604712,949.12296491525
174568,203850400,117380,117.2173271,24.8708705,104703,117.217675,24.8705761,47.9531424486225
174569,203850405,111709,117.2734493,24.8294064,127907,117.2742297,24.8280841,166.365909370145
174570,203850408,125822,117.2416425,24.8604712,154935,117.2624274,24.8417151,2996.28111579814
174571,203850411,135861,117.2625609,24.8417969,174233,117.2402717,24.8620929,3224.06662397448
174572,203850413,154935,117.2624274,24.8417151,128808,117.2658932,24.8379159,551.175813325776
174573,203850417,153461,117.269183,24.8360172,146163,117.2659718,24.8380329,394.178243442891
174574,203850420,146163,117.2659718,24.8380329,135861,117.2625609,24.8417969,544.676176126576
174575,203850422,128808,117.2658932,24.8379159,178923,117.2690743,24.835897,392.169009859316
174576,203850425,118046,117.2723026,24.8321538,164671,117.2709827,24.8341615,260.031604652915
174577,203850429,104703,117.217675,24.8705761,161937,117.2196102,24.8694766,231.451959009378
174578,203850430,140425,117.2196324,24.8695557,177569,117.2177315,24.8706482,227.961804261574
174579,203850435,134093,117.2708541,24.8340783,144813,117.2721648,24.8320948,257.354309196263
174580,203850440,158979,117.2206121,24.8692685,140425,117.2196324,24.8695557,103.990861870553
174581,203850442,182268,117.1935515,24.9038552,174163,117.1725158,24.9092149,3311.68610866199
174582,203850445,129978,117.2174112,24.8709184,115589,117.2161348,24.8725084,218.939366444469
174583,203850445,115589,117.2161348,24.8725084,145979,117.1998287,24.9009225,3882.24874695238
174584,203850448,176327,117.1996268,24.9004534,163349,117.2027055,24.8991826,341.424114928846
174585,203850448,163349,117.2027055,24.8991826,180562,117.2079496,24.8951085,699.582682608657
174586,203850448,180562,117.2079496,24.8951085,117380,117.2173271,24.8708705,3044.12065656427
174587,203850455,161937,117.2196102,24.8694766,179853,117.2213172,24.8690367,179.402921167788
174588,203850455,179853,117.2213172,24.8690367,104183,117.2243946,24.8682325,323.502087907216
174589,203850484,158979,117.2206121,24.8692685,123224,117.2196492,24.8695908,103.649936394991
174590,203850493,101383,117.2176457,24.8705272,128416,117.2197136,24.8733713,713.380005603266
174591,203850493,128416,117.2197136,24.8733713,174274,117.2225617,24.8724372,332.068362984894
174592,203850505,174274,117.2225617,24.8724372,101722,117.2227154,24.8723814,16.7167124516433
174685,204139224,128745,117.687597,24.5643811,101070,117.6260856,24.5893921,6928.58963802682
174686,204139224,152272,117.6213878,24.5921723,153498,117.5863118,24.6174427,4553.51740563888
174687,204139224,153498,117.5863118,24.6174427,158632,117.5786704,24.6210032,868.482191460134
174688,204139224,158632,117.5786704,24.6210032,108449,117.5755997,24.6222405,339.857769382294
174689,204139224,108449,117.5755997,24.6222405,165387,117.5650808,24.6252627,1118.13168795636
174690,204139224,165387,117.5650808,24.6252627,159590,117.557409,24.6268083,795.498004375998
174691,204139224,159590,117.557409,24.6268083,167577,117.5570081,24.6268938,41.6824220530005
174692,204139226,135679,117.7088706,24.5525215,137639,117.696869,24.5604489,1500.44110537494
174693,204139227,137639,117.696869,24.5604489,128745,117.687597,24.5643811,1042.52533435902
174702,204232350,121605,117.4973947,24.6423239,105187,117.5568217,24.626833,6283.76661102477
174703,204232354,149795,117.6150523,24.5866898,149451,117.6137916,24.5868506,155.894129988268
174704,204232358,170941,117.5573866,24.6267072,169056,117.5599207,24.6259158,271.822899629958
174705,204232358,119575,117.5618885,24.6255454,118756,117.565033,24.6251715,322.484786129109
174706,204232359,101070,117.6260856,24.5893921,135579,117.6222167,24.5920941,583.286694058944
174707,204232360,158162,117.6222561,24.5920441,152272,117.6213878,24.5921723,452.452649553688
