enter_RoadId,enter_StationId,exit_RoadId,exit_stationId,enter_lat,enter_lon,exit_lat,exit_lon,enter_time,exit_time
1,7,1,5,23.1199760132,113.5650086403,23.1474433349,113.516600132,Mon Jan 04 20:21:00 EST 2016,Mon Jan 04 20:25:00 EST 2016
57,5,1,6,22.9558,113.4606,23.1476209071,113.5249257088,Mon Jan 04 20:22:00 EST 2016,Mon Jan 04 20:46:00 EST 2016
1,37,1,41,22.5373526817,114.0117573738,22.571788,113.920904,Mon Jan 04 20:22:00 EST 2016,Mon Jan 04 20:30:00 EST 2016
29,5,1,60,23.2943923778,113.3253479004,23.1443259191,113.398604393,Mon Jan 04 20:22:00 EST 2016,Mon Jan 04 20:44:00 EST 2016
63,9,1,26,22.91744326,113.9836809,22.73383,113.84667,Mon Jan 04 20:23:00 EST 2016,Mon Jan 04 20:54:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 20:24:00 EST 2016,Mon Jan 04 20:26:00 EST 2016
1,16,1,24,22.9752063091,113.6992263794,22.8021,113.78758,Mon Jan 04 20:24:00 EST 2016,Mon Jan 04 20:41:00 EST 2016
1,29,1,23,22.6279945585,113.8518333435,22.8065,113.78397,Mon Jan 04 20:24:00 EST 2016,Mon Jan 04 20:43:00 EST 2016
32,6,1,26,23.1691251255,113.3222150803,22.73383,113.84667,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 21:25:00 EST 2016
1,19,1,15,22.8277697001,113.6984324455,22.9752063091,113.6992263794,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 20:38:00 EST 2016
29,5,1,12,23.2943923778,113.3253479004,23.0436023367,113.6457753181,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 21:09:00 EST 2016
1,19,1,15,22.8277697001,113.6984324455,22.9752063091,113.6992263794,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 20:38:00 EST 2016
1,37,1,15,22.5373526817,114.0117573738,22.9752063091,113.6992263794,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 21:05:00 EST 2016
1,60,1,16,23.1443259191,113.398604393,22.9752063091,113.6992263794,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 20:53:00 EST 2016
1,15,1,60,22.9752063091,113.6992263794,23.1443259191,113.398604393,Mon Jan 04 20:25:00 EST 2016,Mon Jan 04 20:55:00 EST 2016
1,18,1,20,22.9285,113.6815,22.8248822268,113.702852726,Mon Jan 04 20:26:00 EST 2016,Mon Jan 04 20:37:00 EST 2016
1,40,1,51,22.5170962329,114.0595436096,22.547881,113.990393,Mon Jan 04 20:26:00 EST 2016,Mon Jan 04 20:34:00 EST 2016
1,26,1,30,22.73383,113.84667,22.6279945585,113.8518333435,Mon Jan 04 20:26:00 EST 2016,Mon Jan 04 20:34:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 20:26:00 EST 2016,Mon Jan 04 20:38:00 EST 2016
1,8,1,18,23.1199760132,113.5650086403,22.9285,113.6815,Mon Jan 04 20:26:00 EST 2016,Mon Jan 04 20:50:00 EST 2016
1,14,1,16,23.0154620538,113.6782407761,22.9752063091,113.6992263794,Mon Jan 04 20:26:00 EST 2016,Mon Jan 04 20:31:00 EST 2016
36,5,1,27,23.01629493,114.3378766,22.6476604205,113.8329291344,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 21:38:00 EST 2016
8,9,1,24,23.02805189,112.5754615,22.8021,113.78758,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 22:12:00 EST 2016
3,27,1,16,23.65353224,113.0213961,22.9752063091,113.6992263794,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 21:52:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 20:37:00 EST 2016
1,18,1,38,22.9285,113.6815,22.5308320943,114.0147185326,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 21:09:00 EST 2016
63,9,1,19,22.91744326,113.9836809,22.8277697001,113.6984324455,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 20:54:00 EST 2016
1,60,1,8,23.1443259191,113.398604393,23.1199760132,113.5650086403,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 20:43:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 20:27:00 EST 2016,Mon Jan 04 20:32:00 EST 2016
1,37,1,25,22.5373526817,114.0117573738,22.73598,113.84722,Mon Jan 04 20:28:00 EST 2016,Mon Jan 04 20:50:00 EST 2016
1,35,1,33,22.564249,113.930897,22.590881,113.89924,Mon Jan 04 20:28:00 EST 2016,Mon Jan 04 20:33:00 EST 2016
55,7,1,15,22.3125623441,113.4627628326,22.9752063091,113.6992263794,Mon Jan 04 20:28:00 EST 2016,Mon Jan 04 21:37:00 EST 2016
32,15,1,8,23.1544868492,113.3739280701,23.1199760132,113.5650086403,Mon Jan 04 20:28:00 EST 2016,Mon Jan 04 20:49:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 20:41:00 EST 2016
34,3,1,16,23.2018483115,113.2581210136,22.9752063091,113.6992263794,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 21:14:00 EST 2016
75,6,1,7,22.820942,113.880311,23.1199760132,113.5650086403,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 21:11:00 EST 2016
37,6,1,26,22.8064,113.6323,22.73383,113.84667,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 20:48:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 20:50:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 20:38:00 EST 2016
23,4,1,40,23.1376765052,113.0009937286,22.5170962329,114.0595436096,Mon Jan 04 20:29:00 EST 2016,Mon Jan 04 22:28:00 EST 2016
1,33,1,36,22.590881,113.89924,22.56433,113.92952,Mon Jan 04 20:30:00 EST 2016,Mon Jan 04 20:36:00 EST 2016
52,21,1,16,23.5848,113.4646,22.9752063091,113.6992263794,Mon Jan 04 20:30:00 EST 2016,Mon Jan 04 21:40:00 EST 2016
1,60,1,8,23.1443259191,113.398604393,23.1199760132,113.5650086403,Mon Jan 04 20:30:00 EST 2016,Mon Jan 04 20:46:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 20:31:00 EST 2016,Mon Jan 04 20:46:00 EST 2016
1,24,1,38,22.8021,113.78758,22.5308320943,114.0147185326,Mon Jan 04 20:32:00 EST 2016,Mon Jan 04 21:03:00 EST 2016
32,2,1,38,23.1665605835,113.2203984261,22.5308320943,114.0147185326,Mon Jan 04 20:32:00 EST 2016,Mon Jan 04 21:59:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 20:32:00 EST 2016,Mon Jan 04 20:43:00 EST 2016
1,29,1,25,22.6279945585,113.8518333435,22.73598,113.84722,Mon Jan 04 20:32:00 EST 2016,Mon Jan 04 20:42:00 EST 2016
1,9,1,60,23.08033,113.59615,23.1443259191,113.398604393,Mon Jan 04 20:33:00 EST 2016,Mon Jan 04 20:54:00 EST 2016
1,20,1,26,22.8248822268,113.702852726,22.73383,113.84667,Mon Jan 04 20:33:00 EST 2016,Mon Jan 04 20:48:00 EST 2016
1,27,1,17,22.6476604205,113.8329291344,22.92997,113.68343,Mon Jan 04 20:34:00 EST 2016,Mon Jan 04 20:59:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 20:35:00 EST 2016,Mon Jan 04 20:42:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 20:36:00 EST 2016,Mon Jan 04 20:44:00 EST 2016
1,43,1,45,22.569494,113.922985,22.7107,113.8466,Mon Jan 04 20:36:00 EST 2016,Mon Jan 04 20:49:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 20:37:00 EST 2016,Mon Jan 04 20:39:00 EST 2016
1,6,1,14,23.1476209071,113.5249257088,23.0154620538,113.6782407761,Mon Jan 04 20:37:00 EST 2016,Mon Jan 04 20:51:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 20:37:00 EST 2016,Mon Jan 04 20:47:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 20:37:00 EST 2016,Mon Jan 04 20:45:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 20:37:00 EST 2016,Mon Jan 04 20:49:00 EST 2016
37,6,1,15,22.8064,113.6323,22.9752063091,113.6992263794,Mon Jan 04 20:37:00 EST 2016,Mon Jan 04 20:55:00 EST 2016
1,11,1,9,23.0436023367,113.6457753181,23.08033,113.59615,Mon Jan 04 20:38:00 EST 2016,Mon Jan 04 20:44:00 EST 2016
1,29,1,15,22.6279945585,113.8518333435,22.9752063091,113.6992263794,Mon Jan 04 20:38:00 EST 2016,Mon Jan 04 21:10:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 20:38:00 EST 2016,Mon Jan 04 20:50:00 EST 2016
32,5,1,16,23.1622599337,113.2722616196,22.9752063091,113.6992263794,Mon Jan 04 20:38:00 EST 2016,Mon Jan 04 21:29:00 EST 2016
63,11,1,17,22.94185638,114.0167916,22.92997,113.68343,Mon Jan 04 20:39:00 EST 2016,Mon Jan 04 21:13:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 20:39:00 EST 2016,Mon Jan 04 20:41:00 EST 2016
1,60,1,16,23.1443259191,113.398604393,22.9752063091,113.6992263794,Mon Jan 04 20:39:00 EST 2016,Mon Jan 04 21:07:00 EST 2016
1,23,1,19,22.8065,113.78397,22.8277697001,113.6984324455,Mon Jan 04 20:39:00 EST 2016,Mon Jan 04 20:49:00 EST 2016
1,10,1,16,23.08033,113.59615,22.9752063091,113.6992263794,Mon Jan 04 20:40:00 EST 2016,Mon Jan 04 20:52:00 EST 2016
1,26,1,43,22.73383,113.84667,22.569494,113.922985,Mon Jan 04 20:40:00 EST 2016,Mon Jan 04 20:58:00 EST 2016
1,28,1,30,22.6476604205,113.8329291344,22.6279945585,113.8518333435,Mon Jan 04 20:40:00 EST 2016,Mon Jan 04 20:43:00 EST 2016
1,62,1,6,23.1399,113.3999,23.1476209071,113.5249257088,Mon Jan 04 20:41:00 EST 2016,Mon Jan 04 20:52:00 EST 2016
1,23,1,13,22.8065,113.78397,23.0154620538,113.6782407761,Mon Jan 04 20:41:00 EST 2016,Mon Jan 04 21:07:00 EST 2016
34,3,1,62,23.2018483115,113.2581210136,23.1399,113.3999,Mon Jan 04 20:42:00 EST 2016,Mon Jan 04 21:08:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 20:42:00 EST 2016,Mon Jan 04 20:54:00 EST 2016
1,28,1,40,22.6476604205,113.8329291344,22.5170962329,114.0595436096,Mon Jan 04 20:42:00 EST 2016,Mon Jan 04 21:05:00 EST 2016
32,5,1,38,23.1622599337,113.2722616196,22.5308320943,114.0147185326,Mon Jan 04 20:43:00 EST 2016,Mon Jan 04 22:16:00 EST 2016
1,62,1,12,23.1399,113.3999,23.0436023367,113.6457753181,Mon Jan 04 20:43:00 EST 2016,Mon Jan 04 21:07:00 EST 2016
45,7,1,18,23.2314,113.1574,22.9285,113.6815,Mon Jan 04 20:43:00 EST 2016,Mon Jan 04 22:02:00 EST 2016
1,46,1,28,22.7048,113.8446,22.6476604205,113.8329291344,Mon Jan 04 20:43:00 EST 2016,Mon Jan 04 20:47:00 EST 2016
59,13,1,6,23.51935479,113.5875549,23.1476209071,113.5249257088,Mon Jan 04 20:44:00 EST 2016,Mon Jan 04 21:43:00 EST 2016
27,13,1,27,22.7393378101,113.8823676109,22.6476604205,113.8329291344,Mon Jan 04 20:44:00 EST 2016,Mon Jan 04 20:58:00 EST 2016
1,23,1,19,22.8065,113.78397,22.8277697001,113.6984324455,Mon Jan 04 20:45:00 EST 2016,Mon Jan 04 20:52:00 EST 2016
1,28,1,34,22.6476604205,113.8329291344,22.590643,113.899411,Mon Jan 04 20:45:00 EST 2016,Mon Jan 04 20:52:00 EST 2016
1,16,1,36,22.9752063091,113.6992263794,22.56433,113.92952,Mon Jan 04 20:46:00 EST 2016,Mon Jan 04 21:23:00 EST 2016
1,40,1,35,22.5170962329,114.0595436096,22.564249,113.930897,Mon Jan 04 20:46:00 EST 2016,Mon Jan 04 20:56:00 EST 2016
1,6,1,8,23.1476209071,113.5249257088,23.1199760132,113.5650086403,Mon Jan 04 20:46:00 EST 2016,Mon Jan 04 20:57:00 EST 2016
63,19,1,26,22.84726771,113.6753775,22.73383,113.84667,Mon Jan 04 20:47:00 EST 2016,Mon Jan 04 21:02:00 EST 2016
1,6,1,16,23.1476209071,113.5249257088,22.9752063091,113.6992263794,Mon Jan 04 20:47:00 EST 2016,Mon Jan 04 21:04:00 EST 2016
1,33,1,38,22.590881,113.89924,22.5308320943,114.0147185326,Mon Jan 04 20:47:00 EST 2016,Mon Jan 04 21:00:00 EST 2016
3,27,1,40,23.65353224,113.0213961,22.5170962329,114.0595436096,Mon Jan 04 20:47:00 EST 2016,Mon Jan 04 23:46:00 EST 2016
1,8,1,10,23.1199760132,113.5650086403,23.08033,113.59615,Mon Jan 04 20:48:00 EST 2016,Mon Jan 04 20:55:00 EST 2016
31,7,1,14,23.22376,113.2978,23.0154620538,113.6782407761,Mon Jan 04 20:48:00 EST 2016,Mon Jan 04 21:29:00 EST 2016
1,33,1,38,22.590881,113.89924,22.5308320943,114.0147185326,Mon Jan 04 20:48:00 EST 2016,Mon Jan 04 21:01:00 EST 2016
63,19,1,36,22.84726771,113.6753775,22.56433,113.92952,Mon Jan 04 20:49:00 EST 2016,Mon Jan 04 21:23:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 20:49:00 EST 2016,Mon Jan 04 21:04:00 EST 2016
49,15,1,27,22.68229,114.21988,22.6476604205,113.8329291344,Mon Jan 04 20:49:00 EST 2016,Mon Jan 04 21:23:00 EST 2016
1,28,1,40,22.6476604205,113.8329291344,22.5170962329,114.0595436096,Mon Jan 04 20:50:00 EST 2016,Mon Jan 04 21:11:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 20:50:00 EST 2016,Mon Jan 04 20:59:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 20:50:00 EST 2016,Mon Jan 04 20:56:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 20:50:00 EST 2016,Mon Jan 04 20:58:00 EST 2016
63,19,1,15,22.84726771,113.6753775,22.9752063091,113.6992263794,Mon Jan 04 20:50:00 EST 2016,Mon Jan 04 21:02:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 20:50:00 EST 2016,Mon Jan 04 21:05:00 EST 2016
1,16,1,30,22.9752063091,113.6992263794,22.6279945585,113.8518333435,Mon Jan 04 20:51:00 EST 2016,Mon Jan 04 21:26:00 EST 2016
1,23,1,19,22.8065,113.78397,22.8277697001,113.6984324455,Mon Jan 04 20:51:00 EST 2016,Mon Jan 04 21:00:00 EST 2016
1,35,1,17,22.564249,113.930897,22.92997,113.68343,Mon Jan 04 20:51:00 EST 2016,Mon Jan 04 21:28:00 EST 2016
1,52,1,40,22.54734,113.98984,22.5170962329,114.0595436096,Mon Jan 04 20:51:00 EST 2016,Mon Jan 04 20:59:00 EST 2016
49,6,1,27,22.6652444258,114.1152477264,22.6476604205,113.8329291344,Mon Jan 04 20:52:00 EST 2016,Mon Jan 04 21:15:00 EST 2016
1,25,1,23,22.73598,113.84722,22.8065,113.78397,Mon Jan 04 20:52:00 EST 2016,Mon Jan 04 20:59:00 EST 2016
32,7,1,14,23.1703876512,113.3418703079,23.0154620538,113.6782407761,Mon Jan 04 20:52:00 EST 2016,Mon Jan 04 21:28:00 EST 2016
27,13,1,27,22.7393378101,113.8823676109,22.6476604205,113.8329291344,Mon Jan 04 20:54:00 EST 2016,Mon Jan 04 21:07:00 EST 2016
1,29,1,19,22.6279945585,113.8518333435,22.8277697001,113.6984324455,Mon Jan 04 20:54:00 EST 2016,Mon Jan 04 21:18:00 EST 2016
1,8,1,10,23.1199760132,113.5650086403,23.08033,113.59615,Mon Jan 04 20:54:00 EST 2016,Mon Jan 04 21:00:00 EST 2016
57,7,1,24,22.8495,113.4878,22.8021,113.78758,Mon Jan 04 20:54:00 EST 2016,Mon Jan 04 21:32:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 20:56:00 EST 2016,Mon Jan 04 20:57:00 EST 2016
1,60,1,8,23.1443259191,113.398604393,23.1199760132,113.5650086403,Mon Jan 04 20:56:00 EST 2016,Mon Jan 04 21:16:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 20:56:00 EST 2016,Mon Jan 04 20:58:00 EST 2016
1,46,1,30,22.7048,113.8446,22.6279945585,113.8518333435,Mon Jan 04 20:57:00 EST 2016,Mon Jan 04 21:03:00 EST 2016
1,24,1,34,22.8021,113.78758,22.590643,113.899411,Mon Jan 04 20:57:00 EST 2016,Mon Jan 04 21:17:00 EST 2016
1,37,1,51,22.5373526817,114.0117573738,22.547881,113.990393,Mon Jan 04 20:58:00 EST 2016,Mon Jan 04 21:00:00 EST 2016
1,29,1,34,22.6279945585,113.8518333435,22.590643,113.899411,Mon Jan 04 20:58:00 EST 2016,Mon Jan 04 21:03:00 EST 2016
1,36,1,40,22.56433,113.92952,22.5170962329,114.0595436096,Mon Jan 04 20:59:00 EST 2016,Mon Jan 04 21:14:00 EST 2016
32,5,1,14,23.1622599337,113.2722616196,23.0154620538,113.6782407761,Mon Jan 04 20:59:00 EST 2016,Mon Jan 04 21:36:00 EST 2016
1,14,1,16,23.0154620538,113.6782407761,22.9752063091,113.6992263794,Mon Jan 04 20:59:00 EST 2016,Mon Jan 04 21:05:00 EST 2016
29,8,1,60,23.2193112069,113.4754550457,23.1443259191,113.398604393,Mon Jan 04 21:00:00 EST 2016,Mon Jan 04 21:17:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 21:00:00 EST 2016,Mon Jan 04 21:02:00 EST 2016
6,5,1,24,22.4197,113.5291,22.8021,113.78758,Mon Jan 04 21:00:00 EST 2016,Mon Jan 04 21:55:00 EST 2016
32,6,1,62,23.1691251255,113.3222150803,23.1399,113.3999,Mon Jan 04 21:00:00 EST 2016,Mon Jan 04 21:10:00 EST 2016
1,29,1,38,22.6279945585,113.8518333435,22.5308320943,114.0147185326,Mon Jan 04 21:00:00 EST 2016,Mon Jan 04 21:14:00 EST 2016
1,40,1,29,22.5170962329,114.0595436096,22.6279945585,113.8518333435,Mon Jan 04 21:01:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
49,3,1,27,22.6839150635,114.0340948105,22.6476604205,113.8329291344,Mon Jan 04 21:01:00 EST 2016,Mon Jan 04 21:18:00 EST 2016
26,3,1,36,22.6045,113.307,22.56433,113.92952,Mon Jan 04 21:01:00 EST 2016,Mon Jan 04 22:15:00 EST 2016
1,40,1,37,22.5170962329,114.0595436096,22.5373526817,114.0117573738,Mon Jan 04 21:01:00 EST 2016,Mon Jan 04 21:05:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 21:01:00 EST 2016,Mon Jan 04 21:16:00 EST 2016
1,33,1,36,22.590881,113.89924,22.56433,113.92952,Mon Jan 04 21:02:00 EST 2016,Mon Jan 04 21:07:00 EST 2016
1,35,1,41,22.564249,113.930897,22.571788,113.920904,Mon Jan 04 21:02:00 EST 2016,Mon Jan 04 21:04:00 EST 2016
32,7,1,10,23.1703876512,113.3418703079,23.08033,113.59615,Mon Jan 04 21:02:00 EST 2016,Mon Jan 04 21:25:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 21:03:00 EST 2016,Mon Jan 04 21:22:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 21:03:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
34,9,1,10,23.3509241929,113.2686567307,23.08033,113.59615,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:43:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
49,3,1,25,22.6839150635,114.0340948105,22.73598,113.84722,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:28:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:08:00 EST 2016
1,40,1,41,22.5170962329,114.0595436096,22.571788,113.920904,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:15:00 EST 2016
48,9,1,27,22.686845113,113.9702153206,22.6476604205,113.8329291344,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
1,29,1,25,22.6279945585,113.8518333435,22.73598,113.84722,Mon Jan 04 21:04:00 EST 2016,Mon Jan 04 21:15:00 EST 2016
1,35,1,27,22.564249,113.930897,22.6476604205,113.8329291344,Mon Jan 04 21:05:00 EST 2016,Mon Jan 04 21:15:00 EST 2016
4,15,1,8,23.07396711,113.1010609,23.1199760132,113.5650086403,Mon Jan 04 21:05:00 EST 2016,Mon Jan 04 21:50:00 EST 2016
4,15,1,16,23.07396711,113.1010609,22.9752063091,113.6992263794,Mon Jan 04 21:05:00 EST 2016,Mon Jan 04 22:00:00 EST 2016
1,29,1,38,22.6279945585,113.8518333435,22.5308320943,114.0147185326,Mon Jan 04 21:06:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
1,40,1,51,22.5170962329,114.0595436096,22.547881,113.990393,Mon Jan 04 21:07:00 EST 2016,Mon Jan 04 21:16:00 EST 2016
1,20,1,43,22.8248822268,113.702852726,22.569494,113.922985,Mon Jan 04 21:07:00 EST 2016,Mon Jan 04 21:30:00 EST 2016
1,28,1,36,22.6476604205,113.8329291344,22.56433,113.92952,Mon Jan 04 21:08:00 EST 2016,Mon Jan 04 21:18:00 EST 2016
1,13,1,7,23.0154620538,113.6782407761,23.1199760132,113.5650086403,Mon Jan 04 21:09:00 EST 2016,Mon Jan 04 21:22:00 EST 2016
1,60,1,12,23.1443259191,113.398604393,23.0436023367,113.6457753181,Mon Jan 04 21:09:00 EST 2016,Mon Jan 04 21:30:00 EST 2016
1,35,1,29,22.564249,113.930897,22.6279945585,113.8518333435,Mon Jan 04 21:09:00 EST 2016,Mon Jan 04 21:18:00 EST 2016
1,29,1,25,22.6279945585,113.8518333435,22.73598,113.84722,Mon Jan 04 21:10:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
63,19,1,15,22.84726771,113.6753775,22.9752063091,113.6992263794,Mon Jan 04 21:11:00 EST 2016,Mon Jan 04 21:22:00 EST 2016
1,46,1,30,22.7048,113.8446,22.6279945585,113.8518333435,Mon Jan 04 21:11:00 EST 2016,Mon Jan 04 21:19:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 21:11:00 EST 2016,Mon Jan 04 21:16:00 EST 2016
6,21,1,26,22.7496,113.4821,22.73383,113.84667,Mon Jan 04 21:12:00 EST 2016,Mon Jan 04 21:45:00 EST 2016
29,5,1,20,23.2943923778,113.3253479004,22.8248822268,113.702852726,Mon Jan 04 21:12:00 EST 2016,Mon Jan 04 22:15:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 21:12:00 EST 2016,Mon Jan 04 21:20:00 EST 2016
1,33,1,36,22.590881,113.89924,22.56433,113.92952,Mon Jan 04 21:13:00 EST 2016,Mon Jan 04 21:18:00 EST 2016
2,3,1,25,22.605038,114.219317,22.73598,113.84722,Mon Jan 04 21:13:00 EST 2016,Mon Jan 04 22:00:00 EST 2016
49,15,1,17,22.68229,114.21988,22.92997,113.68343,Mon Jan 04 21:13:00 EST 2016,Mon Jan 04 22:15:00 EST 2016
1,62,1,16,23.1399,113.3999,22.9752063091,113.6992263794,Mon Jan 04 21:14:00 EST 2016,Mon Jan 04 21:38:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 21:14:00 EST 2016,Mon Jan 04 21:24:00 EST 2016
8,7,1,16,23.06446636,112.6575424,22.9752063091,113.6992263794,Mon Jan 04 21:14:00 EST 2016,Mon Jan 04 22:43:00 EST 2016
1,17,1,5,22.92997,113.68343,23.1474433349,113.516600132,Mon Jan 04 21:14:00 EST 2016,Mon Jan 04 21:38:00 EST 2016
1,42,1,36,22.57018,113.922284,22.56433,113.92952,Mon Jan 04 21:14:00 EST 2016,Mon Jan 04 21:16:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 21:14:00 EST 2016,Mon Jan 04 21:24:00 EST 2016
30,6,1,38,23.1377159686,113.3481788635,22.5308320943,114.0147185326,Mon Jan 04 21:15:00 EST 2016,Mon Jan 04 22:23:00 EST 2016
1,37,1,29,22.5373526817,114.0117573738,22.6279945585,113.8518333435,Mon Jan 04 21:15:00 EST 2016,Mon Jan 04 21:27:00 EST 2016
4,7,1,14,23.14068854,113.1584287,23.0154620538,113.6782407761,Mon Jan 04 21:15:00 EST 2016,Mon Jan 04 22:01:00 EST 2016
31,6,1,60,23.23158,113.27204,23.1443259191,113.398604393,Mon Jan 04 21:15:00 EST 2016,Mon Jan 04 21:35:00 EST 2016
1,29,1,40,22.6279945585,113.8518333435,22.5170962329,114.0595436096,Mon Jan 04 21:17:00 EST 2016,Mon Jan 04 21:33:00 EST 2016
108,1,1,8,23.3456,112.8235,23.1199760132,113.5650086403,Mon Jan 04 21:17:00 EST 2016,Mon Jan 04 23:05:00 EST 2016
34,1,1,60,23.158038,113.257043,23.1443259191,113.398604393,Mon Jan 04 21:17:00 EST 2016,Mon Jan 04 21:34:00 EST 2016
1,29,1,36,22.6279945585,113.8518333435,22.56433,113.92952,Mon Jan 04 21:17:00 EST 2016,Mon Jan 04 21:29:00 EST 2016
107,2,1,27,22.70853252,114.0989038,22.6476604205,113.8329291344,Mon Jan 04 21:18:00 EST 2016,Mon Jan 04 21:47:00 EST 2016
1,28,1,34,22.6476604205,113.8329291344,22.590643,113.899411,Mon Jan 04 21:18:00 EST 2016,Mon Jan 04 21:26:00 EST 2016
1,19,1,13,22.8277697001,113.6984324455,23.0154620538,113.6782407761,Mon Jan 04 21:18:00 EST 2016,Mon Jan 04 21:35:00 EST 2016
6,11,1,15,22.5213,113.4651,22.9752063091,113.6992263794,Mon Jan 04 21:18:00 EST 2016,Mon Jan 04 22:11:00 EST 2016
1,16,1,20,22.9752063091,113.6992263794,22.8248822268,113.702852726,Mon Jan 04 21:18:00 EST 2016,Mon Jan 04 21:31:00 EST 2016
31,6,1,8,23.23158,113.27204,23.1199760132,113.5650086403,Mon Jan 04 21:19:00 EST 2016,Mon Jan 04 21:50:00 EST 2016
